"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Queensland;Cleveland;;153.2666667;-27.5333333;6;
2;AUS;Queensland;Clevendon;;147.0166667;-19.4;6;
2;AUS;Queensland;Cliffdale;;151.9833333;-27.4666667;6;
2;AUS;Queensland;Clifton;;151.9166667;-27.9166667;6;
2;AUS;Queensland;Clintonvale;;152.1166667;-28.1;6;
2;AUS;Queensland;Cloncurry;;140.5;-20.7;6;
2;AUS;Queensland;Clonduff;;149.9;-25.8333333;6;
2;AUS;Queensland;Clontarf;;151.2166667;-27.9666667;6;
2;AUS;Queensland;Closeburn;;152.8333333;-27.3333333;6;
2;AUS;Queensland;Cloyna;;151.8333333;-26.1166667;6;
2;AUS;Queensland;Cloyne;;151.8333333;-26.1166667;6;
2;AUS;Queensland;Cluden;;146.8333333;-19.3166667;6;
2;AUS;Queensland;Clumber;;152.4666667;-28.0666667;6;
2;AUS;Queensland;Coalbank;;151.85;-27.1166667;6;
2;AUS;Queensland;Coalstoun Lakes;;151.8833333;-25.6166667;6;
2;AUS;Queensland;Cobba-da-mana;;151.2333333;-28.4166667;6;
2;AUS;Queensland;Coen;;143.2;-13.9333333;6;
2;AUS;Queensland;Coleyville;;152.9;-27.8166667;6;
2;AUS;Queensland;Colinton;;152.3166667;-26.9333333;6;
2;AUS;Queensland;College Green;;151.8333333;-27.9666667;6;
2;AUS;Queensland;Collinsville;;147.85;-20.55;6;
2;AUS;Queensland;Colosseum;;151.6166667;-24.4;6;
2;AUS;Queensland;Colston Park;;149.0833333;-21.5666667;6;
2;AUS;Queensland;Columboola;;150.3333333;-26.6833333;6;
2;AUS;Queensland;Comet;;148.55;-23.6;6;
2;AUS;Queensland;Condamine;;150.1333333;-26.9333333;6;
2;AUS;Queensland;Coningsby;;149.0666667;-21.1;6;
2;AUS;Queensland;Conondale;;152.7166667;-26.7333333;6;
2;AUS;Queensland;Conway;;148.7;-20.4166667;6;
2;AUS;Queensland;Cooktown;;145.25;-15.4666667;6;
