"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Tasmania;Moorina;;147.8666667;-41.1166667;6;
2;AUS;Tasmania;Moorleah;;145.6333333;-40.9833333;6;
2;AUS;Tasmania;Moriarty Road;;146.4833333;-41.2166667;6;
2;AUS;Tasmania;Moriarty;;146.4833333;-41.2166667;6;
2;AUS;Tasmania;Mount Direction;;147.0333333;-41.2333333;6;
2;AUS;Tasmania;Mount Lloyd;;146.95;-42.8166667;6;
2;AUS;Tasmania;Mount Nicholas;;148.0833333;-41.5666667;6;
2;AUS;Tasmania;Mount Seymour;;147.45;-42.4;6;
2;AUS;Tasmania;Murdunna;;147.8666667;-42.95;6;
2;AUS;Tasmania;Myalla;;145.5666667;-40.9833333;6;
2;AUS;Tasmania;Myrtle Bank;;147.35;-41.2666667;6;
2;AUS;Tasmania;Nabageena;;145.1166667;-40.9833333;6;
2;AUS;Tasmania;Nabowla;;147.3666667;-41.1666667;6;
2;AUS;Tasmania;Nala;;147.45;-42.3;6;
2;AUS;Tasmania;Naracoopa;;144.1;-39.9166667;6;
2;AUS;Tasmania;National Park;;146.7333333;-42.6833333;6;
2;AUS;Tasmania;Natone;;145.9333333;-41.1666667;6;
2;AUS;Tasmania;Needles;;146.5666667;-41.55;6;
2;AUS;Tasmania;Neika;;147.2333333;-42.95;6;
2;AUS;Tasmania;New Norfolk;;147.0666667;-42.7833333;6;
2;AUS;Tasmania;New Town;;147.3083333;-42.86;6;
2;AUS;Tasmania;Newnham;;147.1333333;-41.3833333;6;
2;AUS;Tasmania;Newstead;;147.1666667;-41.4333333;6;
2;AUS;Tasmania;Nicholls Rivulet;;147.1833333;-43.15;6;
2;AUS;Tasmania;Nietta;;146.0666667;-41.35;6;
2;AUS;Tasmania;Nile;;147.3333333;-41.6333333;6;
2;AUS;Tasmania;Nook;;146.3333333;-41.3166667;6;
2;AUS;Tasmania;North Bridgewater;;147.2333333;-42.7333333;6;
2;AUS;Tasmania;North Motton;;146.1166667;-41.2166667;6;
2;AUS;Tasmania;Northdown;;146.5;-41.1833333;6;
2;AUS;Tasmania;Nubeena;;147.75;-43.1;6;
2;AUS;Tasmania;Nugent;;147.75;-42.7;6;
2;AUS;Tasmania;Nunamara;;147.3;-41.3833333;6;
2;AUS;Tasmania;Oaks;;146.9666667;-41.5833333;6;
2;AUS;Tasmania;Oakwood;;147.9;-43.1;6;
2;AUS;Tasmania;Oatlands;;147.3666667;-42.3;6;
2;AUS;Tasmania;Old Beach;;147.2833333;-42.75;6;
2;AUS;Tasmania;Oldin;;145.6833333;-41.1;6;
2;AUS;Tasmania;Oldina;;145.6833333;-41.0833333;6;
2;AUS;Tasmania;Oonah;;145.6166667;-41.25;6;
2;AUS;Tasmania;Opossum Bay;;147.4;-43;6;
2;AUS;Tasmania;Orford;;147.8594444;-42.5677778;6;
2;AUS;Tasmania;Orielton;;147.5333333;-42.7333333;6;
2;AUS;Tasmania;Ormley;;147.8333333;-41.7166667;6;
2;AUS;Tasmania;Osterley;;146.75;-42.35;6;
2;AUS;Tasmania;Osterly;;146.75;-42.35;6;
2;AUS;Tasmania;Ouse;;146.7166667;-42.4666667;6;
2;AUS;Tasmania;Palana;;147.8833333;-39.7666667;6;
2;AUS;Tasmania;Paloona;;146.2666667;-41.2666667;6;
2;AUS;Tasmania;Paper Beach;;146.9583333;-41.2583333;6;
2;AUS;Tasmania;Paradise;;145.3333333;-41.4333333;6;
2;AUS;Tasmania;Parattah;;147.4;-42.35;6;
2;AUS;Tasmania;Parkham;;146.6;-41.4;6;
2;AUS;Tasmania;Parrawe;;145.6;-41.3166667;6;
2;AUS;Tasmania;Patersonia;;147.1666667;-41.45;6;
2;AUS;Tasmania;Pawleena;;147.6;-42.7333333;6;
2;AUS;Tasmania;Pawtella;;147.5;-42.2833333;6;
2;AUS;Tasmania;Pelham;;147;-42.5833333;6;
2;AUS;Tasmania;Pelverata;;147.1333333;-47.05;6;
2;AUS;Tasmania;Penguin;;146.0666667;-41.1166667;6;
2;AUS;Tasmania;Penna;;147.5333333;-42.7666667;6;
2;AUS;Tasmania;Perth;;147.1666667;-41.5666667;6;
2;AUS;Tasmania;Pillinger;;145.5666667;-42.35;6;
2;AUS;Tasmania;Pine Road West;;146;-41.15;6;
2;AUS;Tasmania;Pipers Brook;;147.1666667;-41.0833333;6;
2;AUS;Tasmania;Pipers River;;147.0833333;-41.1;6;
2;AUS;Tasmania;Plenty;;146.9666667;-42.7333333;6;
2;AUS;Tasmania;Pontville;;147.25;-42.6666667;6;
2;AUS;Tasmania;Port Arthur;;147.85;-43.15;6;
2;AUS;Tasmania;Port Huon;;149.9833333;-43.15;6;
2;AUS;Tasmania;Port Iatta;;145.3333333;-40.8333333;6;
2;AUS;Tasmania;Port Latta;;145.3333333;-40.8333333;6;
2;AUS;Tasmania;Port Sorell;;146.55;-41.1666667;6;
2;AUS;Tasmania;Powranna;;147.2833333;-41.6666667;6;
2;AUS;Tasmania;Premaydena;;147.7666667;-43.05;6;
2;AUS;Tasmania;Preolenna;;145.5666667;-41.1;6;
2;AUS;Tasmania;Priory;;148.2075;-41.2736111;6;
2;AUS;Tasmania;Pyengana West;;147.9333333;-41.3;6;
2;AUS;Tasmania;Pyengana;;148;-41.2833333;6;
2;AUS;Tasmania;Quamby Brook;;146.7166667;-41.5833333;6;
2;AUS;Tasmania;Queenstown;;145.55;-42.0833333;6;
2;AUS;Tasmania;Radnor;;147.8333333;-43.1333333;6;
2;AUS;Tasmania;Railton;;146.4333333;-41.35;6;
2;AUS;Tasmania;Ranelagh;;147.0333333;-43;6;
2;AUS;Tasmania;Red Hill;;146.6166667;-41.5333333;6;
2;AUS;Tasmania;Redpa;;144.75;-40.9166667;6;
