"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;AUS;Victoria;Buckland;;146.85;-36.8833333;6;
2;AUS;Victoria;Buckley;;144.1;-38.2333333;6;
2;AUS;Victoria;Buckleys Swamp;;142.0666667;-37.85;6;
2;AUS;Victoria;Buckrabanyule;;143.5166667;-36.25;6;
2;AUS;Victoria;Budgeree East;;146.3833333;-38.45;6;
2;AUS;Victoria;Budgeree;;146.3333333;-38.4166667;6;
2;AUS;Victoria;Budgerum East;;143.7666667;-35.7666667;6;
2;AUS;Victoria;Buffalo River;;146.6833333;-36.6333333;6;
2;AUS;Victoria;Buffalo;;146.0333333;-38.65;6;
2;AUS;Victoria;Bulart;;141.95;-37.55;6;
2;AUS;Victoria;Bulla;;144.8;-37.6333333;6;
2;AUS;Victoria;Bullabul;;143.8833333;-36.6;6;
2;AUS;Victoria;Bullarook;;144.0166667;-37.5333333;6;
2;AUS;Victoria;Bullarto;;144.2333333;-37.4;6;
2;AUS;Victoria;Bulleen;;145.0833333;-37.7666667;6;
2;AUS;Victoria;Bullengarook;;144.4833333;-37.5166667;6;
2;AUS;Victoria;Bullhead;;147.3;-36.3666667;6;
2;AUS;Victoria;Bullioh;;147.3333333;-36.2;6;
2;AUS;Victoria;Bulls Swamp;;145.9166667;-38.2166667;6;
2;AUS;Victoria;Bullumwaal;;147.5333333;-37.6333333;6;
2;AUS;Victoria;Buln Buln East;;146;-38.0833333;6;
2;AUS;Victoria;Buln Buln;;145.9333333;-38.1;6;
2;AUS;Victoria;Bulumwaal;;147.5333333;-37.6333333;6;
2;AUS;Victoria;Bumberrah;;147.8333333;-37.8;6;
2;AUS;Victoria;Bunbartha;;145.3166667;-36.2166667;6;
2;AUS;Victoria;Bundalaguah;;147.0166667;-38.0333333;6;
2;AUS;Victoria;Bundalong South;;146.1833333;-36.1;6;
2;AUS;Victoria;Bundalong;;146.1666667;-36.0333333;6;
2;AUS;Victoria;Bunding;;144.1666667;-37.5166667;6;
2;AUS;Victoria;Bung Bong;;143.6166667;-37.0666667;6;
2;AUS;Victoria;Bungalally;;142.25;-36.8;6;
2;AUS;Victoria;Bungaree;;144;-37.5666667;6;
2;AUS;Victoria;Bungarre;;144;-37.5666667;6;
2;AUS;Victoria;Bungeet;;146.05;-36.3;6;
2;AUS;Victoria;Bungeluke;;143.3833333;-36.0666667;6;
2;AUS;Victoria;Bungil;;147.35;-36.0666667;6;
2;AUS;Victoria;Buninyong;;143.9166667;-37.6666667;6;
2;AUS;Victoria;Bunyip;;145.7166667;-38.1;6;
2;AUS;Victoria;Burkes Flat;;143.55;-36.65;6;
2;AUS;Victoria;Burleigh;;145.4333333;-37.8333333;6;
2;AUS;Victoria;Burlington;;145.2333333;-37.0333333;6;
2;AUS;Victoria;Burnbank;;143.6;-37.2333333;6;
2;AUS;Victoria;Burndale;;145.6666667;-38.4833333;6;
2;AUS;Victoria;Burramine South;;145.8666667;-36.05;6;
2;AUS;Victoria;Burrereo;;142.7333333;-36.5166667;6;
2;AUS;Victoria;Burrowye;;147.55;-36.0333333;6;
2;AUS;Victoria;Burrum;;142.7333333;-36.6166667;6;
2;AUS;Victoria;Burrumbeet;;143.6666667;-37.4666667;6;
2;AUS;Victoria;Bushfield;;142.5166667;-38.3333333;6;
2;AUS;Victoria;Bushy Park;;147.0333333;-37.8666667;6;
2;AUS;Victoria;Butingitch;;142.9333333;-37.2833333;6;
2;AUS;Victoria;Buxton;;145.7166667;-37.4166667;6;
2;AUS;Victoria;Byaduk North;;141.9666667;-37.9;6;
2;AUS;Victoria;Byaduk;;141.9666667;-37.95;6;
2;AUS;Victoria;Bylands;;144.9666667;-37.35;6;
2;AUS;Victoria;Byrneside;;145.1833333;-36.4166667;6;
2;AUS;Victoria;Byrneville;;142.35;-36.5;6;
2;AUS;Victoria;Caldermeade;;145.5333333;-38.25;6;
2;AUS;Victoria;Calivil;;144.0666667;-36.2666667;6;
2;AUS;Victoria;Callawadda South;;142.8;-36.9;6;
2;AUS;Victoria;Callawadda;;142.8;-36.8;6;
2;AUS;Victoria;Callignee North;;146.6;-38.3166667;6;
2;AUS;Victoria;Callignee South;;146.6166667;-38.3833333;6;
2;AUS;Victoria;Callignee;;146.5833333;-38.3333333;6;
2;AUS;Victoria;Calrossie;;146.6666667;-38.4833333;6;
2;AUS;Victoria;Calulu;;147.5166667;-37.8;6;
2;AUS;Victoria;Camberwell;;145.0666667;-37.8333333;6;
2;AUS;Victoria;Cambrian Hill;;143.8333333;-37.6333333;6;
2;AUS;Victoria;Campbell;;144.2166667;-37.1;6;
2;AUS;Victoria;Campbellfield;;144.95;-37.6833333;6;
2;AUS;Victoria;Campbells Bridge;;142.7833333;-36.9333333;6;
2;AUS;Victoria;Campbells Creek;;144.2166667;-37.1;6;
2;AUS;Victoria;Campbells Forest;;144.1333333;-36.6;6;
2;AUS;Victoria;Campbelltown;;143.95;-37.2;6;
2;AUS;Victoria;Camperdown;;143.15;-38.2333333;6;
2;AUS;Victoria;Canadian;;143.8833333;-37.5833333;6;
2;AUS;Victoria;Canary Island South;;143.8666667;-36.05;6;
2;AUS;Victoria;Canary Island;;143.85;-35.9833333;6;
2;AUS;Victoria;Cann River;;149.1666667;-37.5666667;6;
2;AUS;Victoria;Cannie;;143.4333333;-35.7333333;6;
2;AUS;Victoria;Cannum;;142.25;-36.3;6;
2;AUS;Victoria;Cape Bridgewater;;141.4;-38.3833333;6;
2;AUS;Victoria;Cape Clear;;143.6166667;-37.7833333;6;
2;AUS;Victoria;Cape Otway;;143.5166667;-38.85;6;
2;AUS;Victoria;Capels Crossing;;143.4333333;-35.6333333;6;
2;AUS;Victoria;Carag Carag;;144.9166667;-36.4666667;6;
2;AUS;Victoria;Caralulup;;143.6333333;-37.2;6;
2;AUS;Victoria;Caramut;;142.5166667;-37.95;6;
2;AUS;Victoria;Carapooee;;143.3333333;-36.7;6;
2;AUS;Victoria;Carapook;;141.5333333;-37.55;6;
2;AUS;Victoria;Carboor Upper;;146.5333333;-36.6666667;6;
2;AUS;Victoria;Carboor;;146.55;-36.6333333;6;
2;AUS;Victoria;Cardigan;;143.75;-37.5333333;6;
2;AUS;Victoria;Cardinia;;145.4166667;-38.15;6;
2;AUS;Victoria;Cargerie;;143.9666667;-37.8;6;
2;AUS;Victoria;Carina;;141.1;-35.25;6;
2;AUS;Victoria;Carisbrook;;143.8166667;-37.0333333;6;
2;AUS;Victoria;Carlisle River;;143.3833333;-38.5666667;6;
2;AUS;Victoria;Carlsruhe;;144.5;-37.2833333;6;
2;AUS;Victoria;Carngham;;143.5833333;-37.5833333;6;
2;AUS;Victoria;Carpendeit;;143.2666667;-38.3833333;6;
2;AUS;Victoria;Carrajung Lower;;146.7333333;-38.4;6;
2;AUS;Victoria;Carrajung South;;146.7333333;-38.3833333;6;
