"Level";"Country";"County";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;ENG;Nottinghamshire;South Wheatley;;W0.85;N53.35;10;
2;ENG;Nottinghamshire;Southwell;;W0.95;N53.07;10;
2;ENG;Nottinghamshire;Spalford;;W0.75;N53.21;10;
2;ENG;Nottinghamshire;Spion Kop;;W1.17;N53.18;10;
2;ENG;Nottinghamshire;St Ann's;;W1.15;N52.95;10;
2;ENG;Nottinghamshire;Stanford Hills;;W1.20;N52.80;10;
2;ENG;Nottinghamshire;Stanton Hill;;W1.28;N53.13;10;
2;ENG;Nottinghamshire;Stanton-on-the-Wolds;;W1.06;N52.86;10;
2;ENG;Nottinghamshire;Stapleford;;W1.25;N52.92;10;
2;ENG;Nottinghamshire;Staunton in the Vale;;W0.80;N52.97;10;
2;ENG;Nottinghamshire;Staythorpe;;W0.88;N53.06;10;
2;ENG;Nottinghamshire;Stoke Bardolph;;W1.04;N52.96;10;
2;ENG;Nottinghamshire;Stokeham;;W0.83;N53.27;10;
2;ENG;Nottinghamshire;Stony Dale;;W0.92;N52.98;10;
2;ENG;Nottinghamshire;Strelley;;W1.25;N52.96;10;
2;ENG;Nottinghamshire;Sturton le Steeple;;W0.82;N53.34;10;
2;ENG;Nottinghamshire;Styrrup;;W1.09;N53.40;10;
2;ENG;Nottinghamshire;Sutton;;W0.87;N52.92;10;
2;ENG;Nottinghamshire;Sutton;;W0.97;N53.34;10;
2;ENG;Nottinghamshire;Sutton Bonington;;W1.25;N52.82;10;
2;ENG;Nottinghamshire;Sutton Forest Side;;W1.25;N53.12;10;
2;ENG;Nottinghamshire;Sutton In Ashfield;;W1.26;N53.11;10;
2;ENG;Nottinghamshire;Sutton on Trent;;W0.81;N53.17;10;
2;ENG;Nottinghamshire;Swingate;;W1.25;N52.99;10;
2;ENG;Nottinghamshire;Syerston;;W0.89;N53.01;10;
2;ENG;Nottinghamshire;Teversal;;W1.28;N53.14;10;
2;ENG;Nottinghamshire;Thoresby;;W1.05;N53.23;10;
2;ENG;Nottinghamshire;Thorney;;W0.72;N53.23;10;
2;ENG;Nottinghamshire;Thorneywood;;W1.12;N52.96;10;
2;ENG;Nottinghamshire;Thoroton;;W0.86;N52.97;10;
2;ENG;Nottinghamshire;Thorpe;;W0.86;N53.03;10;
